Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Dmel	gnl|FlyBase|CG10375-RA	1273	0.467	-0.008	0.000	3	2	90	153
Dmel	gnl|FlyBase|CG10210-RA	4461	0.503	0.015	0.000	3	2	97	641
Dmel	gnl|FlyBase|CG10208-RA	1130	0.527	0.008	0.000	2	1	95	138
Dmel	gnl|FlyBase|CG10198-RA	7397	0.493	-0.031	0.000	9	8	457	284
Dmel	gnl|FlyBase|CG10379-RB	19870	0.426	-0.025	0.000	15	14	575	863
Dmel	gnl|FlyBase|CG33111-RA	17524	0.456	-0.042	0.000	9	8	661	343
Dmel	gnl|FlyBase|CG34355-RE	38576	0.415	0.015	0.000	15	14	938	2204
Dmel	gnl|FlyBase|CG10192-RA	8992	0.487	-0.054	0.000	6	5	612	466
Dmel	gnl|FlyBase|CG5212-RA	28760	0.411	0.020	0.000	10	9	483	86
Dmel	gnl|FlyBase|CG5163-RA	673	0.496	-0.060	0.000	2	1	105	191
Dmel	gnl|FlyBase|CG13597-RA	1787	0.463	-0.007	0.000	2	1	70	114
Dmel	gnl|FlyBase|CG13598-RH	28800	0.458	-0.006	0.000	10	9	316	765
Dmel	gnl|FlyBase|CG31141-RA	1020	0.428	-0.066	0.000	2	1	78	121
Dmel	gnl|FlyBase|CG5857-RA	2038	0.510	-0.042	0.000	2	1	145	96
Dmel	gnl|FlyBase|CG13601-RB	1263	0.486	0.007	0.000	4	3	66	191
Dmel	gnl|FlyBase|CG43999-RB	1273	0.430	0.047	0.000	3	2	22	636
Dmel	gnl|FlyBase|CG31142-RA	746	0.426	0.019	0.000	2	1	80	96
Dmel	gnl|FlyBase|CG5289-RA	1562	0.536	0.006	0.000	2	1	108	73
Dmel	gnl|FlyBase|CG13599-RA	1090	0.459	-0.028	0.000	2	1	74	67
Dmel	gnl|FlyBase|CG5338-RB	802	0.438	-0.031	0.000	3	2	69	129
Dmel	gnl|FlyBase|CG5854-RA	2053	0.484	-0.060	0.000	5	4	115	331
Dmel	gnl|FlyBase|CG5320-RA	7144	0.433	-0.072	0.000	6	5	90	416
Dmel	gnl|FlyBase|CG12268-RA	4797	0.439	-0.032	0.000	6	5	118	61
Dmel	gnl|FlyBase|CG5394-RA	6256	0.494	0.009	0.000	6	5	106	154
Dmel	gnl|FlyBase|CG5864-RA	3905	0.381	-0.078	0.000	5	4	145	460
Dmel	gnl|FlyBase|CG31140-RH	17815	0.457	-0.015	0.000	17	16	835	170
Dmel	gnl|FlyBase|CG13603-RA	1357	0.414	-0.011	0.000	4	3	84	260
Dmel	gnl|FlyBase|CG5902-RA	2097	0.495	-0.002	0.000	3	2	645	579
Dmel	gnl|FlyBase|CG13604-RE	4111	0.462	-0.022	0.000	8	7	120	630
Dmel	gnl|FlyBase|CG5915-RA	2445	0.436	-0.074	0.000	4	3	189	702
Dmel	gnl|FlyBase|CG33108-RA	1886	0.439	0.039	0.000	4	3	77	50
Dmel	gnl|FlyBase|CG5405-RA	34290	0.423	-0.002	0.000	11	10	1059	1100
Dmel	gnl|FlyBase|CG5933-RA	2101	0.511	0.058	0.000	3	2	40	104
Dmel	gnl|FlyBase|CG5410-RE	3369	0.486	0.011	0.000	4	3	182	532
Dmel	gnl|FlyBase|CG5977-RA	4440	0.484	-0.042	0.000	6	5	294	1030
Dmel	gnl|FlyBase|CG5422-RD	5210	0.468	-0.024	0.000	5	4	979	908
Dmel	gnl|FlyBase|CG5986-RA	1379	0.443	0.119	0.000	2	1	542	80
Dmel	gnl|FlyBase|CG5429-RA	1603	0.485	0.069	0.000	3	2	145	79
Dmel	gnl|FlyBase|CG5991-RA	2810	0.472	-0.026	0.000	2	1	555	202
Dmel	gnl|FlyBase|CG6000-RC	644	0.458	0.003	0.000	1	0	104	75
Dmel	gnl|FlyBase|CG5436-RA	2231	0.523	0.008	0.000	1	0	206	117
Dmel	gnl|FlyBase|CG6057-RA	4529	0.469	0.074	0.000	11	10	114	93
Dmel	gnl|FlyBase|CG31136-RB	4164	0.409	-0.051	0.000	2	1	1320	428
Dmel	gnl|FlyBase|CG18428-RA	644	0.463	-0.013	0.000	2	1	29	113
Dmel	gnl|FlyBase|CG13605-RB	2446	0.509	-0.024	0.000	3	2	67	97
Dmel	gnl|FlyBase|CG6129-RD	14599	0.489	0.054	0.000	10	9	94	490
Dmel	gnl|FlyBase|CG13607-RA	2129	0.530	-0.013	0.000	1	0	95	393
Dmel	gnl|FlyBase|CG5463-RA	2207	0.436	0.025	0.000	8	7	72	163
Dmel	gnl|FlyBase|CG6147-RA	4348	0.506	0.028	0.000	7	6	268	325
Dmel	gnl|FlyBase|CG6159-RA	2708	0.449	0.016	0.000	6	5	83	164
Dmel	gnl|FlyBase|CG6164-RA	3042	0.379	0.037	0.000	4	3	158	41
Dmel	gnl|FlyBase|CG6173-RA	6096	0.480	-0.040	0.000	7	6	297	118
Dmel	gnl|FlyBase|CG31133-RA	1532	0.481	0.012	0.000	1	0	66	71
Dmel	gnl|FlyBase|CG33338-RA	1184	0.444	0.087	0.000	1	0	21	92
Dmel	gnl|FlyBase|CG5475-RA	1550	0.455	-0.023	0.000	2	1	163	186
Dmel	gnl|FlyBase|CG6178-RA	2550	0.474	0.012	0.000	3	2	264	109
Dmel	gnl|FlyBase|CG5501-RE	6464	0.438	-0.031	0.000	17	16	259	1190
Dmel	gnl|FlyBase|CG6182-RA	1489	0.456	0.025	0.000	3	2	63	389
Dmel	gnl|FlyBase|CG13608-RA	717	0.471	-0.041	0.000	3	2	60	42
Dmel	gnl|FlyBase|CG6193-RA	3798	0.510	0.000	0.000	3	2	208	126
Dmel	gnl|FlyBase|CG5510-RA	1888	0.457	-0.003	0.000	5	4	109	263
Dmel	gnl|FlyBase|CG13606-RD	11517	0.430	-0.041	0.000	5	4	155	146
Dmel	gnl|FlyBase|CG6198-RA	1427	0.482	-0.012	0.000	4	3	121	55
Dmel	gnl|FlyBase|CG5515-RA	1173	0.471	0.101	0.000	2	1	305	79
Dmel	gnl|FlyBase|CG5524-RA	4374	0.441	0.044	0.000	14	13	123	98
Dmel	gnl|FlyBase|CG6204-RA	3049	0.459	0.007	0.000	5	4	69	29
Dmel	gnl|FlyBase|CG31137-RC	23294	0.438	-0.023	0.000	8	7	37	845
Dmel	gnl|FlyBase|CG17786-RA	4088	0.489	-0.020	0.000	1	0	259	2074
Dmel	gnl|FlyBase|CG6219-RA	1998	0.405	0.086	0.000	3	2	377	105
Dmel	gnl|FlyBase|CG5669-RB	3490	0.538	-0.093	0.000	1	0	279	253
Dmel	gnl|FlyBase|CG13609-RA	1516	0.428	0.032	0.000	1	0	101	320
Dmel	gnl|FlyBase|CG5677-RA	730	0.504	-0.120	0.000	1	0	78	112
Dmel	gnl|FlyBase|CG17924-RA	305	0.367	-0.071	0.000	2	1	17	67
Dmel	gnl|FlyBase|CG33106-RC	19687	0.485	-0.027	0.000	18	17	156	2234
Dmel	gnl|FlyBase|CG5706-RA	2220	0.519	0.005	0.000	5	4	126	64
Dmel	gnl|FlyBase|CG5695-RH	18369	0.433	-0.021	0.000	18	17	343	453
Dmel	gnl|FlyBase|CG13610-RA	2248	0.540	0.010	0.000	1	0	401	143
Dmel	gnl|FlyBase|CG6331-RA	2533	0.532	-0.019	0.000	1	0	685	201
Dmel	gnl|FlyBase|CG13611-RA	2005	0.485	0.077	0.000	3	2	59	55
Dmel	gnl|FlyBase|CG6356-RA	4663	0.454	-0.028	0.000	7	6	774	400
Dmel	gnl|FlyBase|CG34290-RB	1266	0.428	0.011	0.000	6	5	28	55
Dmel	gnl|FlyBase|CG6364-RB	3200	0.436	-0.056	0.000	6	5	79	127
Dmel	gnl|FlyBase|CG5715-RA	1034	0.506	0.036	0.000	2	1	29	61
Dmel	gnl|FlyBase|CG6383-RC	19464	0.432	0.021	0.000	14	13	549	662
Dmel	gnl|FlyBase|CG5720-RA	3760	0.495	-0.006	0.000	5	4	163	312
Dmel	gnl|FlyBase|CG31132-RA	9620	0.502	-0.000	0.000	15	14	115	430
Dmel	gnl|FlyBase|CG5728-RA	4862	0.483	0.059	0.000	5	4	95	234
Dmel	gnl|FlyBase|CG6413-RA	3816	0.495	0.017	0.000	5	4	60	579
Dmel	gnl|FlyBase|CG6432-RA	3276	0.491	0.010	0.000	5	4	112	130
Dmel	gnl|FlyBase|CG6440-RA	2135	0.425	-0.043	0.000	3	2	131	491
Dmel	gnl|FlyBase|CG5746-RC	3000	0.494	-0.031	0.000	5	4	317	919
Dmel	gnl|FlyBase|CG6454-RC	7060	0.471	-0.010	0.000	10	9	126	463
Dmel	gnl|FlyBase|CG17785-RA	1869	0.498	0.000	0.000	2	1	62	201
Dmel	gnl|FlyBase|CG18528-RA	2050	0.478	0.052	0.000	3	2	78	116
Dmel	gnl|FlyBase|CG5762-RA	979	0.469	-0.024	0.000	2	1	132	186
Dmel	gnl|FlyBase|CG33339-RB	1296	0.420	0.004	0.000	6	5	0	76
Dmel	gnl|FlyBase|CG33340-RA	1152	0.526	-0.056	0.000	1	0	136	326
Dmel	gnl|FlyBase|CG17784-RA	900	0.482	-0.005	0.000	4	3	0	0
Dmel	gnl|FlyBase|CG13613-RC	796	0.465	-0.114	0.000	2	1	0	0
Dmel	gnl|FlyBase|CG42811-RA	694	0.503	-0.049	0.000	2	1	0	0
Dmel	gnl|FlyBase|CG42812-RA	805	0.412	-0.030	0.000	3	2	37	0
Dmel	gnl|FlyBase|CG33341-RA	1062	0.411	0.050	0.000	3	2	0	25
Dmel	gnl|FlyBase|CG13614-RA	1164	0.462	0.030	0.000	3	2	0	0
Dmel	gnl|FlyBase|CG17782-RA	2012	0.508	-0.095	0.000	4	3	26	18
Dmel	gnl|FlyBase|CG17781-RA	2206	0.481	-0.054	0.000	4	3	181	35
Dmel	gnl|FlyBase|CG33342-RB	841	0.499	0.024	0.000	4	3	0	0
Dmel	gnl|FlyBase|CG17780-RB	2133	0.426	-0.013	0.000	5	4	168	427
Dmel	gnl|FlyBase|CG5768-RC	4236	0.468	-0.031	0.000	4	3	14	22
Dmel	gnl|FlyBase|CG13615-RA	1279	0.496	-0.098	0.000	3	2	0	143
Dmel	gnl|FlyBase|CG13616-RA	874	0.507	0.061	0.000	3	2	34	20
Dmel	gnl|FlyBase|CG5610-RB	56061	0.428	-0.016	0.000	10	9	1480	552
Dmel	gnl|FlyBase|CG31128-RA	914	0.454	0.055	0.000	2	1	44	315
Dmel	gnl|FlyBase|CG6844-RA	5720	0.462	-0.002	0.000	7	6	521	135
Dmel	gnl|FlyBase|CG6798-RA	5879	0.394	-0.023	0.000	11	10	136	196
Dmel	gnl|FlyBase|CG13617-RA	2851	0.491	0.090	0.000	5	4	317	91
Dmel	gnl|FlyBase|CG6593-RA	3073	0.441	-0.050	0.000	5	4	389	848
Dmel	gnl|FlyBase|CG13622-RB	1201	0.490	0.002	0.000	1	0	246	112
Dmel	gnl|FlyBase|CG13618-RA	2740	0.413	-0.008	0.000	4	3	179	83
Dmel	gnl|FlyBase|CG6607-RA	1769	0.538	0.048	0.000	5	4	130	163
Dmel	gnl|FlyBase|CG13623-RA	786	0.441	0.066	0.000	2	1	257	48
Dmel	gnl|FlyBase|CG6631-RA	5736	0.492	-0.019	0.000	4	3	126	210
Dmel	gnl|FlyBase|CG5789-RA	7711	0.445	0.045	0.000	8	7	264	715
Dmel	gnl|FlyBase|CG6643-RC	7536	0.421	-0.021	0.000	11	10	201	224
Dmel	gnl|FlyBase|CG13624-RE	23585	0.395	-0.006	0.000	6	5	307	928
Dmel	gnl|FlyBase|CG13625-RA	2094	0.528	0.055	0.000	1	0	80	70
Dmel	gnl|FlyBase|CG34100-RD	38247	0.426	-0.040	0.000	7	6	473	727
Dmel	gnl|FlyBase|CG13626-RA	1761	0.494	0.005	0.000	2	1	89	165
Dmel	gnl|FlyBase|CG6668-RA	9044	0.478	-0.001	0.000	5	4	256	1007
Dmel	gnl|FlyBase|CG31127-RA	3010	0.521	-0.020	0.000	3	2	209	310
Dmel	gnl|FlyBase|CG43222-RA	541	0.431	0.073	0.000	2	1	154	132
Dmel	gnl|FlyBase|CG5794-RH	14774	0.513	-0.021	0.000	20	19	357	1134
Dmel	gnl|FlyBase|CG6677-RC	3252	0.483	-0.032	0.000	7	6	104	174
Dmel	gnl|FlyBase|CG31125-RA	1450	0.563	-0.069	0.000	1	0	251	23
Dmel	gnl|FlyBase|CG6695-RA	4220	0.531	0.013	0.000	6	5	124	160
Dmel	gnl|FlyBase|CG31126-RA	645	0.487	-0.045	0.000	2	1	40	96
Dmel	gnl|FlyBase|CG5796-RA	1655	0.542	0.046	0.000	1	0	126	101
Dmel	gnl|FlyBase|CG10693-RT	48699	0.386	-0.090	0.000	27	26	697	3779
Dmel	gnl|FlyBase|CG13627-RA	4651	0.497	-0.102	0.000	4	3	312	122
Dmel	gnl|FlyBase|CG13628-RA	488	0.418	-0.049	0.000	2	1	107	94
Dmel	gnl|FlyBase|CG13630-RA	1428	0.517	-0.008	0.000	3	2	83	93
Dmel	gnl|FlyBase|CG6863-RA	29069	0.451	0.003	0.000	14	13	328	645
Dmel	gnl|FlyBase|CG6868-RA	3780	0.492	0.023	0.000	7	6	65	90
Dmel	gnl|FlyBase|CG6875-RA	6665	0.494	-0.017	0.000	6	5	192	281
Dmel	gnl|FlyBase|CG13633-RA	4542	0.444	-0.017	0.000	3	2	275	728
Dmel	gnl|FlyBase|CG13631-RA	761	0.562	0.075	0.000	1	0	171	338
Dmel	gnl|FlyBase|CG42331-RB	12382	0.464	-0.022	0.000	7	6	109	82
Dmel	gnl|FlyBase|CG5805-RA	2685	0.492	0.010	0.000	4	3	357	659
Dmel	gnl|FlyBase|CG6892-RB	5595	0.482	-0.065	0.000	6	5	364	716
Dmel	gnl|FlyBase|CG18410-RB	1983	0.460	0.047	0.000	3	2	72	359
Dmel	gnl|FlyBase|CG11375-RA	5293	0.508	0.007	0.000	4	3	87	67
Dmel	gnl|FlyBase|CG5807-RA	8346	0.412	0.003	0.000	8	7	362	744
Dmel	gnl|FlyBase|CG34150-RB	669	0.423	0.088	0.000	4	3	15	66
Dmel	gnl|FlyBase|CG5808-RA	2105	0.481	0.070	0.000	2	1	55	26
Dmel	gnl|FlyBase|CG6995-RB	4887	0.484	0.054	0.000	9	8	153	184
Dmel	gnl|FlyBase|CG10951-RA	3248	0.518	0.006	0.000	9	8	265	0
Dmel	gnl|FlyBase|CG31118-RA	1745	0.454	-0.087	0.000	4	3	450	324
Dmel	gnl|FlyBase|CG31357-RA	1681	0.522	-0.041	0.000	1	0	105	391
Dmel	gnl|FlyBase|CG43273-RA	673	0.364	0.110	0.000	2	1	84	121
Dmel	gnl|FlyBase|CG13636-RA	3808	0.422	-0.045	0.000	4	3	392	785
Dmel	gnl|FlyBase|CG33658-RA	655	0.362	-0.131	0.000	3	2	0	0
Dmel	gnl|FlyBase|CG7005-RA	3402	0.465	-0.008	0.000	5	4	227	179
Dmel	gnl|FlyBase|CG7006-RA	759	0.497	-0.050	0.000	2	1	88	77
Dmel	gnl|FlyBase|CG7012-RE	3269	0.441	-0.108	0.000	7	6	48	483
Dmel	gnl|FlyBase|CG31119-RA	1185	0.530	0.048	0.000	2	1	53	44
Dmel	gnl|FlyBase|CG10899-RA	1177	0.439	0.021	0.000	5	4	47	74
Dmel	gnl|FlyBase|CG31105-RB	2217	0.457	-0.044	0.000	8	7	90	37
Dmel	gnl|FlyBase|CG13639-RA	467	0.456	-0.127	0.000	1	0	46	211
Dmel	gnl|FlyBase|CG13640-RA	507	0.477	-0.033	0.000	1	0	34	74
Dmel	gnl|FlyBase|CG7016-RA	1286	0.554	-0.062	0.000	1	0	50	147
Dmel	gnl|FlyBase|CG13641-RA	542	0.511	-0.105	0.000	1	0	26	87
Dmel	gnl|FlyBase|CG7021-RA	1354	0.535	-0.012	0.000	2	1	20	177
Dmel	gnl|FlyBase|CG5814-RA	2461	0.525	-0.061	0.000	1	0	288	445
Dmel	gnl|FlyBase|CG3744-RD	5453	0.482	0.001	0.000	8	7	664	750
Dmel	gnl|FlyBase|CG31381-RA	1783	0.498	0.009	0.000	2	1	223	42
Dmel	gnl|FlyBase|CG11089-RA	4434	0.502	0.008	0.000	6	5	134	365
Dmel	gnl|FlyBase|CG31121-RA	13140	0.462	-0.015	0.000	8	7	424	136
Dmel	gnl|FlyBase|CG11069-RA	2872	0.435	-0.016	0.000	12	11	142	81
Dmel	gnl|FlyBase|CG13643-RD	8320	0.466	-0.067	0.000	6	5	196	448
Dmel	gnl|FlyBase|CG10845-RA	1933	0.487	-0.002	0.000	1	0	107	434
Dmel	gnl|FlyBase|CG44255-RC	4649	0.489	-0.037	0.000	7	6	101	52
Dmel	gnl|FlyBase|CG44254-RA	2025	0.523	-0.026	0.000	2	1	101	114
Dmel	gnl|FlyBase|CG11168-RA	4280	0.474	-0.038	0.000	9	8	189	199
Dmel	gnl|FlyBase|CG11120-RA	2688	0.466	0.039	0.000	4	3	99	147
Dmel	gnl|FlyBase|CG17462-RA	1870	0.479	-0.075	0.000	1	0	355	291
Dmel	gnl|FlyBase|CG11771-RA	2910	0.523	0.024	0.000	2	1	123	537
Dmel	gnl|FlyBase|CG6708-RA	3354	0.547	0.032	0.000	2	1	363	530
Dmel	gnl|FlyBase|CG6238-RB	4893	0.518	-0.045	0.000	7	6	246	426
Dmel	gnl|FlyBase|CG13645-RA	2164	0.482	-0.048	0.000	6	5	21	96
Dmel	gnl|FlyBase|CG13646-RA	1908	0.517	-0.104	0.000	5	4	0	0
Dmel	gnl|FlyBase|CG13648-RC	37277	0.475	-0.014	0.000	7	6	406	1508
Dmel	gnl|FlyBase|CG11780-RA	1227	0.522	-0.011	0.000	3	2	114	16
Dmel	gnl|FlyBase|CG11781-RA	545	0.462	-0.024	0.000	2	1	85	62
Dmel	gnl|FlyBase|CG11783-RA	4117	0.484	-0.009	0.000	6	5	309	353
Dmel	gnl|FlyBase|CG6369-RA	4037	0.462	0.049	0.000	10	9	113	350
Dmel	gnl|FlyBase|CG6422-RA	5208	0.447	-0.044	0.000	10	9	156	706
Dmel	gnl|FlyBase|CG31115-RB	1039	0.494	0.037	0.000	2	1	43	65
Dmel	gnl|FlyBase|CG11785-RA	1070	0.463	-0.026	0.000	5	4	76	110
Dmel	gnl|FlyBase|CG42283-RC	4086	0.415	-0.032	0.000	8	7	102	662
Dmel	gnl|FlyBase|CG11786-RB	1087	0.400	-0.090	0.000	3	2	50	49
Dmel	gnl|FlyBase|CG11790-RA	1750	0.434	-0.017	0.000	5	4	80	21
Dmel	gnl|FlyBase|CG11791-RA	2832	0.411	-0.064	0.000	2	1	921	439
Dmel	gnl|FlyBase|CG31109-RA	1177	0.444	-0.029	0.000	4	3	154	119
Dmel	gnl|FlyBase|CG31111-RA	1102	0.407	-0.042	0.000	2	1	80	62
Dmel	gnl|FlyBase|CG34349-RC	7330	0.400	0.019	0.000	15	14	81	79
Dmel	gnl|FlyBase|CG7662-RC	1174	0.434	0.020	0.000	3	2	77	229
Dmel	gnl|FlyBase|CG11820-RA	928	0.474	-0.073	0.000	2	1	87	85
Dmel	gnl|FlyBase|CG7748-RA	2926	0.508	-0.008	0.000	5	4	83	295
Dmel	gnl|FlyBase|CG11839-RB	988	0.431	-0.014	0.000	2	1	38	33
Dmel	gnl|FlyBase|CG11836-RJ	1587	0.411	0.032	0.000	4	3	292	114
Dmel	gnl|FlyBase|CG9996-RB	1879	0.400	0.013	0.000	4	3	246	161
Dmel	gnl|FlyBase|CG11920-RA	1506	0.387	-0.009	0.000	2	1	60	55
Dmel	gnl|FlyBase|CG11921-RA	1702	0.532	-0.070	0.000	1	0	375	208
Dmel	gnl|FlyBase|CG11922-RA	1088	0.479	-0.083	0.000	1	0	106	166
Dmel	gnl|FlyBase|CG33095-RA	4475	0.419	-0.073	0.000	6	5	1448	400
Dmel	gnl|FlyBase|CG45095-RA	1065	0.402	-0.103	0.000	1	0	14	10
Dmel	gnl|FlyBase|CG34027-RA	5363	0.367	0.059	0.000	15	14	0	0
Dmel	gnl|FlyBase|CG13650-RB	3291	0.415	-0.029	0.000	11	10	277	144
Dmel	gnl|FlyBase|CG31108-RA	10054	0.393	-0.022	0.000	5	4	368	341
Dmel	gnl|FlyBase|CG31510-RA	5703	0.393	-0.041	0.000	2	1	477	359
Dmel	gnl|FlyBase|CG11844-RB	2126	0.492	0.047	0.000	3	2	26	142
Dmel	gnl|FlyBase|CG10238-RA	1728	0.436	-0.025	0.000	5	4	296	20
Dmel	gnl|FlyBase|CG11847-RB	3526	0.428	0.109	0.000	5	4	181	110
Dmel	gnl|FlyBase|CG11848-RB	5404	0.410	-0.033	0.000	12	11	318	1053
Dmel	gnl|FlyBase|CG13651-RA	1832	0.522	-0.098	0.000	1	0	161	411
Dmel	gnl|FlyBase|CG34110-RC	24212	0.459	0.002	0.000	9	8	122	43
Dmel	gnl|FlyBase|CG11849-RB	7796	0.458	-0.048	0.000	2	1	472	522
Dmel	gnl|FlyBase|CG13653-RA	1005	0.471	-0.011	0.000	2	1	33	196
Dmel	gnl|FlyBase|CG13654-RA	14438	0.433	-0.009	0.000	6	5	181	606
Dmel	gnl|FlyBase|CG13663-RA	864	0.397	0.026	0.000	2	1	50	218
Dmel	gnl|FlyBase|CG31106-RB	2412	0.412	0.038	0.000	9	8	68	66
Dmel	gnl|FlyBase|CG31103-RB	2127	0.404	0.012	0.000	9	8	29	71
Dmel	gnl|FlyBase|CG11851-RA	2530	0.453	-0.065	0.000	4	3	113	378
Dmel	gnl|FlyBase|CG13664-RD	8166	0.466	-0.006	0.000	6	5	406	227
Dmel	gnl|FlyBase|CG10420-RA	1894	0.471	0.030	0.000	2	1	132	409
Dmel	gnl|FlyBase|CG11852-RA	1282	0.507	-0.025	0.000	4	3	99	193
Dmel	gnl|FlyBase|CG11853-RA	1274	0.443	0.073	0.000	4	3	10	278
Dmel	gnl|FlyBase|CG11854-RB	1243	0.455	-0.034	0.000	4	3	38	248
Dmel	gnl|FlyBase|CG10422-RA	2071	0.449	0.044	0.000	3	2	133	484
Dmel	gnl|FlyBase|CG10423-RA	1560	0.414	0.003	0.000	3	2	76	398
Dmel	gnl|FlyBase|CG11875-RA	1230	0.525	0.009	0.000	3	2	92	52
Dmel	gnl|FlyBase|CG11856-RB	9325	0.493	-0.001	0.000	6	5	283	113
Dmel	gnl|FlyBase|CG11857-RC	1862	0.461	-0.033	0.000	2	1	466	537
Dmel	gnl|FlyBase|CG10425-RA	1536	0.463	0.083	0.000	3	2	98	293
Dmel	gnl|FlyBase|CG11858-RA	552	0.486	0.082	0.000	2	1	69	31
Dmel	gnl|FlyBase|CG10506-RA	2455	0.538	0.040	0.000	1	0	47	71
Dmel	gnl|FlyBase|CG11859-RA	1914	0.467	0.067	0.000	4	3	63	71
Dmel	gnl|FlyBase|CG11891-RH	1439	0.475	0.025	0.000	2	1	45	82
Dmel	gnl|FlyBase|CG11878-RA	1401	0.475	-0.003	0.000	2	1	11	71
Dmel	gnl|FlyBase|CG10513-RB	1423	0.494	0.033	0.000	2	1	18	71
Dmel	gnl|FlyBase|CG10514-RA	1420	0.469	0.009	0.000	2	1	38	78
Dmel	gnl|FlyBase|CG11892-RA	1690	0.464	0.014	0.000	3	2	115	145
Dmel	gnl|FlyBase|CG31300-RA	1605	0.412	-0.003	0.000	3	2	71	134
Dmel	gnl|FlyBase|CG31104-RA	1502	0.423	0.019	0.000	3	2	60	59
Dmel	gnl|FlyBase|CG13658-RB	1457	0.413	0.080	0.000	3	2	11	54
Dmel	gnl|FlyBase|CG11893-RA	1478	0.401	0.044	0.000	2	1	38	126
Dmel	gnl|FlyBase|CG31098-RA	1608	0.488	-0.018	0.000	3	2	107	126
Dmel	gnl|FlyBase|CG31102-RB	2137	0.431	-0.036	0.000	4	3	293	200
Dmel	gnl|FlyBase|CG31097-RB	1651	0.422	0.056	0.000	4	3	4	210
Dmel	gnl|FlyBase|CG31288-RA	1598	0.454	0.019	0.000	4	3	57	33
Dmel	gnl|FlyBase|CG13659-RA	1427	0.423	0.068	0.000	3	2	20	27
Dmel	gnl|FlyBase|CG31370-RB	1523	0.389	0.083	0.000	3	2	97	120
Dmel	gnl|FlyBase|CG31436-RA	1515	0.448	0.063	0.000	3	2	77	62
Dmel	gnl|FlyBase|CG10550-RB	1985	0.446	0.028	0.000	4	3	88	98
Dmel	gnl|FlyBase|CG31099-RA	1515	0.457	-0.010	0.000	3	2	91	107
Dmel	gnl|FlyBase|CG31087-RA	2807	0.418	-0.003	0.000	6	5	80	111
Dmel	gnl|FlyBase|CG10559-RB	1623	0.461	0.031	0.000	4	3	12	175
Dmel	gnl|FlyBase|CG10553-RA	1651	0.410	0.064	0.000	4	3	37	160
Dmel	gnl|FlyBase|CG10560-RA	1552	0.411	0.038	0.000	4	3	45	77
Dmel	gnl|FlyBase|CG10562-RA	1705	0.437	0.044	0.000	4	3	79	230
Dmel	gnl|FlyBase|CG10618-RE	6161	0.435	-0.127	0.000	5	4	81	149
Dmel	gnl|FlyBase|CG10675-RA	1674	0.403	0.022	0.000	5	4	57	163
Dmel	gnl|FlyBase|CG10669-RA	3579	0.476	-0.015	0.000	6	5	96	110
Dmel	gnl|FlyBase|CG11902-RB	4832	0.471	-0.015	0.000	5	4	143	177
Dmel	gnl|FlyBase|CG11908-RA	4587	0.436	0.049	0.000	6	5	167	122
Dmel	gnl|FlyBase|CG11909-RA	2161	0.515	0.023	0.000	2	1	35	95
Dmel	gnl|FlyBase|CG10772-RJ	125628	0.399	-0.019	0.000	13	12	737	172
Dmel	gnl|FlyBase|CG31439-RA	2858	0.486	-0.533	0.000	2	1	27	123
Dmel	gnl|FlyBase|CG5127-RA	2267	0.473	0.012	0.000	4	3	26	142
Dmel	gnl|FlyBase|CG4553-RA	1280	0.501	0.023	0.000	1	0	62	126
Dmel	gnl|FlyBase|CG5121-RA	743	0.533	-0.025	0.000	1	0	99	74
Dmel	gnl|FlyBase|CG4548-RA	4967	0.508	0.044	0.000	4	3	169	388
Dmel	gnl|FlyBase|CG42488-RB	2384	0.487	0.013	0.000	5	4	68	1778
Dmel	gnl|FlyBase|CG5116-RA	2551	0.461	0.009	0.000	4	3	257	542
Dmel	gnl|FlyBase|CG4625-RC	5319	0.451	-0.010	0.000	4	3	355	737
Dmel	gnl|FlyBase|CG5112-RA	1803	0.536	0.083	0.000	1	0	98	133
Dmel	gnl|FlyBase|CG33494-RA	1583	0.301	-0.004	0.000	3	2	54	436
Dmel	gnl|FlyBase|CG5107-RA	741	0.417	-0.003	0.000	2	1	26	13
Dmel	gnl|FlyBase|CG5111-RA	2005	0.481	0.113	0.000	1	0	89	71
Dmel	gnl|FlyBase|CG5099-RB	82814	0.395	-0.021	0.000	7	6	512	389
Dmel	gnl|FlyBase|CG4582-RA	1957	0.505	0.066	0.000	2	1	215	244
Dmel	gnl|FlyBase|CG12250-RD	17626	0.373	0.076	0.000	7	6	96	409
Dmel	gnl|FlyBase|CG5071-RB	2266	0.527	0.007	0.000	1	0	65	158
Dmel	gnl|FlyBase|CG4685-RA	2120	0.522	0.086	0.000	3	2	219	127
Dmel	gnl|FlyBase|CG17383-RA	12408	0.419	-0.003	0.000	6	5	622	203
Dmel	gnl|FlyBase|CG4719-RB	8196	0.497	-0.005	0.000	7	6	499	424
Dmel	gnl|FlyBase|CG5053-RA	3846	0.420	-0.020	0.000	5	4	620	985
Dmel	gnl|FlyBase|CG31096-RA	11406	0.422	-0.013	0.000	11	10	523	184
Dmel	gnl|FlyBase|CG4730-RA	1611	0.444	-0.027	0.000	3	2	87	226
Dmel	gnl|FlyBase|CG5039-RA	847	0.465	0.000	0.000	3	2	94	289
