Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Agam	gnl|WGS:AAAB|AGAP005048-RA	2520	0.526	0.032	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005049-RA	661	0.469	-0.084	0.000	2	1	112	0
Agam	gnl|WGS:AAAB|AGAP005050-RA	1149	0.455	0.090	0.000	4	3	142	115
Agam	gnl|WGS:AAAB|AGAP005051-RA	790	0.470	0.084	0.000	2	1	112	203
Agam	gnl|WGS:AAAB|AGAP005052-RA	2265	0.520	0.075	0.000	2	1	71	465
Agam	gnl|WGS:AAAB|AGAP005053-RA	3413	0.471	0.012	0.000	7	6	0	495
Agam	gnl|WGS:AAAB|AGAP005054-RA	1881	0.456	0.011	0.000	6	5	74	0
Agam	gnl|WGS:AAAB|AGAP005055-RA	2573	0.435	-0.019	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005056-RA	1484	0.470	0.006	0.000	4	3	228	0
Agam	gnl|WGS:AAAB|AGAP005057-RA	18073	0.413	-0.012	0.000	10	9	0	1020
Agam	gnl|WGS:AAAB|AGAP005058-RA	39391	0.440	0.042	0.000	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP005059-RA	2160	0.463	-0.009	0.441	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005060-RA	1799	0.504	0.018	0.000	2	1	0	35
Agam	gnl|WGS:AAAB|AGAP005061-RB	2767	0.434	-0.015	0.000	3	2	105	96
Agam	gnl|WGS:AAAB|AGAP005062-RA	4341	0.538	0.042	0.000	6	5	373	1277
Agam	gnl|WGS:AAAB|AGAP005063-RA	15441	0.428	0.013	0.019	9	8	224	497
Agam	gnl|WGS:AAAB|AGAP005064-RA	16384	0.413	0.030	0.000	3	2	453	524
Agam	gnl|WGS:AAAB|AGAP005065-RA	937	0.543	0.128	0.000	2	1	20	91
Agam	gnl|WGS:AAAB|AGAP005066-RA	938	0.502	0.083	0.000	2	1	83	0
Agam	gnl|WGS:AAAB|AGAP005067-RA	13699	0.377	-0.068	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005068-RA	8139	0.464	-0.034	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP005069-RA	5821	0.368	-0.021	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP005070-RA	2136	0.511	0.058	0.000	2	1	69	0
Agam	gnl|WGS:AAAB|AGAP005071-RA	6730	0.482	0.002	0.000	4	3	0	595
Agam	gnl|WGS:AAAB|AGAP005072-RA	8386	0.414	0.039	0.000	7	6	0	240
Agam	gnl|WGS:AAAB|AGAP005073-RA	2469	0.557	-0.038	0.008	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005074-RA	1797	0.625	-0.013	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005075-RA	8092	0.453	0.031	0.000	6	5	219	238
Agam	gnl|WGS:AAAB|AGAP005076-RA	36734	0.436	-0.010	0.000	11	10	177	1583
Agam	gnl|WGS:AAAB|AGAP005077-RA	1272	0.465	0.012	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005079-RA	10681	0.433	0.008	0.000	10	9	1121	163
Agam	gnl|WGS:AAAB|AGAP005080-RA	1074	0.517	0.052	0.000	3	2	184	44
Agam	gnl|WGS:AAAB|AGAP005081-RA	841	0.517	0.076	0.000	2	1	47	122
Agam	gnl|WGS:AAAB|AGAP005082-RA	18559	0.460	0.058	0.000	21	20	0	405
Agam	gnl|WGS:AAAB|AGAP005088-RA	2233	0.604	-0.107	0.000	1	0	0	403
Agam	gnl|WGS:AAAB|AGAP005091-RB	43150	0.416	0.009	0.000	14	13	198	820
Agam	gnl|WGS:AAAB|AGAP005092-RA	1161	0.347	0.087	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005093-RA	6262	0.470	0.027	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005094-RA	1063	0.369	-0.051	0.000	4	3	18	118
Agam	gnl|WGS:AAAB|AGAP005095-RA	2558	0.491	0.001	0.000	3	2	89	374
Agam	gnl|WGS:AAAB|AGAP005096-RA	46091	0.436	-0.000	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP005098-RA	180	0.539	0.175	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005099-RA	25532	0.409	-0.055	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP005100-RA	1131	0.515	0.027	0.000	2	1	136	232
Agam	gnl|WGS:AAAB|AGAP005101-RA	7244	0.478	0.158	0.000	11	10	0	0
Agam	gnl|WGS:AAAB|AGAP005102-RA	1719	0.487	0.051	0.000	3	2	241	0
Agam	gnl|WGS:AAAB|AGAP005103-RA	2957	0.415	0.111	0.000	6	5	118	181
Agam	gnl|WGS:AAAB|AGAP005104-RA	1230	0.378	0.054	0.000	4	3	209	0
Agam	gnl|WGS:AAAB|AGAP005105-RA	1266	0.430	0.000	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005106-RA	13317	0.404	-0.001	0.000	4	3	217	0
Agam	gnl|WGS:AAAB|AGAP005107-RA	524	0.408	0.103	0.000	2	1	140	0
Agam	gnl|WGS:AAAB|AGAP005108-RA	4300	0.444	0.056	0.000	5	4	241	722
Agam	gnl|WGS:AAAB|AGAP005109-RA	888	0.466	0.068	0.000	3	2	150	185
Agam	gnl|WGS:AAAB|AGAP005110-RA	2618	0.469	0.061	0.000	6	5	457	394
Agam	gnl|WGS:AAAB|AGAP005111-RA	15973	0.418	-0.006	0.000	9	8	695	0
Agam	gnl|WGS:AAAB|AGAP005113-RA	2616	0.499	0.027	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005114-RB	1210	0.517	0.104	0.000	2	1	432	1
Agam	gnl|WGS:AAAB|AGAP005115-RA	3682	0.534	0.044	0.000	6	5	334	0
Agam	gnl|WGS:AAAB|AGAP005116-RA	1345	0.529	-0.013	0.000	2	1	178	229
Agam	gnl|WGS:AAAB|AGAP005117-RA	3185	0.403	0.016	0.000	5	4	129	126
Agam	gnl|WGS:AAAB|AGAP005118-RA	934	0.458	0.042	0.000	2	1	309	87
Agam	gnl|WGS:AAAB|AGAP005119-RA	3001	0.524	0.118	0.000	5	4	3	0
Agam	gnl|WGS:AAAB|AGAP005120-RA	1465	0.560	0.002	0.000	1	0	0	166
Agam	gnl|WGS:AAAB|AGAP005121-RA	1158	0.481	0.005	0.000	2	1	177	334
Agam	gnl|WGS:AAAB|AGAP005122-RA	1513	0.537	0.039	0.000	3	2	180	0
Agam	gnl|WGS:AAAB|AGAP005123-RA	763	0.404	0.013	0.000	3	2	2	154
Agam	gnl|WGS:AAAB|AGAP005124-RC	10699	0.425	0.004	0.000	10	9	135	252
Agam	gnl|WGS:AAAB|AGAP005125-RA	2909	0.538	0.052	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005126-RA	1275	0.571	-0.033	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005127-RA	4500	0.532	0.064	0.000	3	2	274	821
Agam	gnl|WGS:AAAB|AGAP005128-RA	1575	0.542	0.089	0.000	2	1	112	0
Agam	gnl|WGS:AAAB|AGAP005129-RA	1207	0.547	0.058	0.000	2	1	164	105
Agam	gnl|WGS:AAAB|AGAP005130-RA	1845	0.527	0.062	0.000	3	2	107	21
Agam	gnl|WGS:AAAB|AGAP005131-RA	1043	0.528	0.031	0.000	2	1	83	209
Agam	gnl|WGS:AAAB|AGAP005132-RA	2010	0.451	0.025	0.000	4	3	313	1004
Agam	gnl|WGS:AAAB|AGAP005133-RA	5869	0.473	-0.024	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP005134-RA	3329	0.532	0.010	0.000	4	3	142	537
Agam	gnl|WGS:AAAB|AGAP005135-RA	7030	0.524	-0.050	0.000	12	11	0	0
Agam	gnl|WGS:AAAB|AGAP005136-RA	637	0.425	0.077	0.000	3	2	67	91
Agam	gnl|WGS:AAAB|AGAP005137-RA	2964	0.484	-0.068	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005138-RA	8357	0.415	-0.013	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005139-RA	2662	0.560	-0.036	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005141-RA	1957	0.516	0.050	0.000	2	1	128	111
Agam	gnl|WGS:AAAB|AGAP005142-RA	2947	0.559	0.051	0.000	2	1	365	677
Agam	gnl|WGS:AAAB|AGAP005143-RA	18108	0.451	0.005	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005144-RA	1450	0.484	0.066	0.000	4	3	90	74
Agam	gnl|WGS:AAAB|AGAP005145-RA	4342	0.426	-0.032	0.000	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP005146-RA	5361	0.424	-0.046	0.000	11	10	0	87
Agam	gnl|WGS:AAAB|AGAP005147-RA	9944	0.448	0.020	0.000	4	3	92	566
Agam	gnl|WGS:AAAB|AGAP005148-RA	925	0.480	0.068	0.000	2	1	100	53
Agam	gnl|WGS:AAAB|AGAP005149-RA	395	0.438	-0.064	0.000	2	1	78	63
Agam	gnl|WGS:AAAB|AGAP005150-RA	411	0.589	0.008	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005152-RA	1184	0.505	0.127	0.000	2	1	137	0
Agam	gnl|WGS:AAAB|AGAP005153-RA	3797	0.482	0.075	0.000	3	2	567	45
Agam	gnl|WGS:AAAB|AGAP005155-RA	4569	0.522	0.009	0.000	7	6	0	442
Agam	gnl|WGS:AAAB|AGAP005156-RA	82689	0.447	0.012	0.000	10	9	0	0
Agam	gnl|WGS:AAAB|AGAP005158-RA	1413	0.459	0.096	0.000	6	5	20	0
Agam	gnl|WGS:AAAB|AGAP005159-RA	2049	0.517	-0.002	0.000	3	2	253	0
Agam	gnl|WGS:AAAB|AGAP005160-RA	26458	0.448	-0.023	0.000	6	5	519	302
Agam	gnl|WGS:AAAB|AGAP005161-RA	5137	0.482	0.066	0.000	4	3	200	740
Agam	gnl|WGS:AAAB|AGAP005162-RA	26411	0.447	-0.105	0.001	10	9	0	0
Agam	gnl|WGS:AAAB|AGAP005163-RA	2000	0.514	0.020	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005164-RA	65310	0.423	0.020	0.000	9	8	323	0
Agam	gnl|WGS:AAAB|AGAP005165-RA	110030	0.413	0.013	0.000	22	21	230	0
Agam	gnl|WGS:AAAB|AGAP005169-RA	1724	0.498	-0.035	0.000	7	6	227	114
Agam	gnl|WGS:AAAB|AGAP005170-RA	50509	0.421	0.056	0.003	9	8	338	458
Agam	gnl|WGS:AAAB|AGAP005171-RA	8611	0.431	-0.041	0.000	2	1	0	369
Agam	gnl|WGS:AAAB|AGAP005172-RA	1313	0.510	0.072	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005173-RA	6751	0.500	-0.028	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP005174-RA	1581	0.562	0.053	0.000	4	3	83	157
Agam	gnl|WGS:AAAB|AGAP005175-RA	26811	0.490	0.044	0.000	11	10	743	1239
Agam	gnl|WGS:AAAB|AGAP005176-RA	1493	0.589	0.047	0.000	2	1	16	0
Agam	gnl|WGS:AAAB|AGAP005177-RA	1267	0.550	0.036	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005178-RA	3524	0.401	0.011	0.000	6	5	172	100
Agam	gnl|WGS:AAAB|AGAP005179-RA	916	0.481	0.048	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005180-RA	973	0.526	0.082	0.000	2	1	187	79
Agam	gnl|WGS:AAAB|AGAP005181-RA	17675	0.451	-0.014	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005182-RA	840	0.504	0.149	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005183-RA	1938	0.616	-0.111	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005185-RA	2241	0.432	-0.044	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005186-RA	2209	0.463	-0.090	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP005187-RA	11224	0.556	-0.026	0.000	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP005188-RA	6336	0.479	-0.003	0.000	7	6	418	0
Agam	gnl|WGS:AAAB|AGAP005189-RA	2906	0.458	0.033	0.000	5	4	123	576
Agam	gnl|WGS:AAAB|AGAP005190-RA	1019	0.526	0.060	0.000	2	1	58	29
Agam	gnl|WGS:AAAB|AGAP005191-RA	3190	0.599	0.051	0.000	1	0	229	57
Agam	gnl|WGS:AAAB|AGAP005192-RA	1805	0.475	-0.050	0.000	5	4	0	142
Agam	gnl|WGS:AAAB|AGAP005193-RA	6451	0.559	0.018	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP005194-RA	1157	0.389	0.111	0.000	4	3	70	51
Agam	gnl|WGS:AAAB|AGAP005195-RA	1075	0.396	0.141	0.000	4	3	35	79
Agam	gnl|WGS:AAAB|AGAP005196-RA	1322	0.391	0.103	0.000	4	3	39	281
Agam	gnl|WGS:AAAB|AGAP005197-RA	1261	0.526	-0.020	0.000	1	0	608	194
Agam	gnl|WGS:AAAB|AGAP005198-RA	1588	0.465	0.015	0.000	3	2	110	86
Agam	gnl|WGS:AAAB|AGAP005199-RA	3207	0.447	0.040	0.000	6	5	454	155
Agam	gnl|WGS:AAAB|AGAP005200-RA	1937	0.567	-0.005	0.000	1	0	896	0
Agam	gnl|WGS:AAAB|AGAP005201-RA	917	0.595	-0.077	0.000	2	1	98	31
Agam	gnl|WGS:AAAB|AGAP005202-RA	1100	0.525	0.083	0.000	1	0	184	586
Agam	gnl|WGS:AAAB|AGAP005203-RC	9015	0.403	-0.021	0.000	6	5	362	0
Agam	gnl|WGS:AAAB|AGAP005205-RC	6576	0.424	-0.033	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005206-RA	858	0.465	0.023	0.000	2	1	0	58
Agam	gnl|WGS:AAAB|AGAP005207-RA	70012	0.416	-0.047	0.000	16	15	0	0
Agam	gnl|WGS:AAAB|AGAP005208-RA	1203	0.485	0.012	0.000	4	3	257	0
Agam	gnl|WGS:AAAB|AGAP005209-RA	3022	0.500	0.044	0.000	7	6	40	523
Agam	gnl|WGS:AAAB|AGAP005210-RA	1844	0.485	0.051	0.000	6	5	66	69
Agam	gnl|WGS:AAAB|AGAP005211-RA	1872	0.532	0.081	0.000	3	2	74	0
Agam	gnl|WGS:AAAB|AGAP005212-RA	2318	0.541	-0.002	0.000	2	1	115	0
Agam	gnl|WGS:AAAB|AGAP005213-RA	32569	0.476	0.011	0.000	12	11	0	41
Agam	gnl|WGS:AAAB|AGAP005214-RA	1065	0.653	0.004	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005215-RA	1413	0.485	0.036	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005216-RA	8665	0.475	0.051	0.000	13	12	427	0
Agam	gnl|WGS:AAAB|AGAP005217-RA	2492	0.492	-0.053	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005218-RA	1471	0.526	0.041	0.000	3	2	180	11
Agam	gnl|WGS:AAAB|AGAP005219-RA	32851	0.433	-0.029	0.003	24	23	0	791
Agam	gnl|WGS:AAAB|AGAP005220-RA	1154	0.545	0.091	0.000	2	1	64	0
Agam	gnl|WGS:AAAB|AGAP005221-RA	2761	0.544	0.143	0.000	2	1	68	95
Agam	gnl|WGS:AAAB|AGAP005222-RA	10635	0.461	-0.028	0.000	6	5	382	108
Agam	gnl|WGS:AAAB|AGAP005223-RA	4800	0.464	0.022	0.000	5	4	51	336
Agam	gnl|WGS:AAAB|AGAP005225-RA	1590	0.648	0.064	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005226-RA	1245	0.419	0.023	0.000	5	4	0	427
Agam	gnl|WGS:AAAB|AGAP005227-RA	2539	0.571	0.110	0.000	4	3	0	101
Agam	gnl|WGS:AAAB|AGAP013141-RA	252	0.571	0.125	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005228-RA	814	0.467	-0.126	0.000	4	3	27	0
Agam	gnl|WGS:AAAB|AGAP005229-RA	9692	0.443	-0.017	0.000	3	2	177	504
Agam	gnl|WGS:AAAB|AGAP005230-RA	1617	0.595	0.060	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005231-RA	699	0.577	-0.072	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005233-RA	1879	0.403	0.092	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005234-RA	3979	0.450	-0.005	0.000	4	3	151	596
Agam	gnl|WGS:AAAB|AGAP005235-RA	18428	0.448	0.066	0.000	7	6	573	0
Agam	gnl|WGS:AAAB|AGAP005236-RA	4431	0.457	0.024	0.068	6	5	371	100
Agam	gnl|WGS:AAAB|AGAP005237-RA	6537	0.467	0.031	0.458	7	6	0	344
Agam	gnl|WGS:AAAB|AGAP005238-RA	3552	0.464	0.024	0.000	6	5	37	135
Agam	gnl|WGS:AAAB|AGAP005239-RA	1177	0.534	0.080	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005240-RA	2047	0.531	0.028	0.000	2	1	77	671
Agam	gnl|WGS:AAAB|AGAP005241-RA	1644	0.523	-0.080	0.000	3	2	396	0
Agam	gnl|WGS:AAAB|AGAP005242-RA	5947	0.481	-0.029	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP005243-RA	32311	0.416	0.054	0.000	9	8	730	0
Agam	gnl|WGS:AAAB|AGAP005244-RA	58645	0.445	0.053	0.000	9	8	297	0
Agam	gnl|WGS:AAAB|AGAP005245-RA	63528	0.448	0.030	0.001	6	5	161	0
Agam	gnl|WGS:AAAB|AGAP005246-RA	1503	0.549	0.025	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005247-RA	5239	0.407	0.054	0.000	4	3	2	626
Agam	gnl|WGS:AAAB|AGAP005248-RA	17196	0.417	0.017	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005249-RA	3357	0.507	0.080	0.000	5	4	50	181
Agam	gnl|WGS:AAAB|AGAP005250-RA	3017	0.547	0.064	0.000	4	3	153	0
Agam	gnl|WGS:AAAB|AGAP005251-RA	31202	0.411	-0.001	0.000	17	16	0	94
Agam	gnl|WGS:AAAB|AGAP005252-RA	1646	0.543	0.000	0.000	2	1	184	0
Agam	gnl|WGS:AAAB|AGAP005253-RA	2169	0.489	0.062	0.000	3	2	89	0
Agam	gnl|WGS:AAAB|AGAP005254-RA	2890	0.523	0.067	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005255-RA	6630	0.426	0.057	0.000	6	5	451	22
Agam	gnl|WGS:AAAB|AGAP005256-RA	1259	0.473	0.091	0.000	3	2	206	37
Agam	gnl|WGS:AAAB|AGAP005257-RA	52265	0.415	-0.073	0.000	14	13	620	580
Agam	gnl|WGS:AAAB|AGAP005258-RA	6002	0.442	0.014	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005259-RA	4113	0.596	0.065	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP005260-RA	781	0.525	0.132	0.000	2	1	72	0
Agam	gnl|WGS:AAAB|AGAP005261-RA	4510	0.456	-0.074	0.000	5	4	161	0
Agam	gnl|WGS:AAAB|AGAP005262-RA	2247	0.518	0.039	0.000	4	3	12	153
Agam	gnl|WGS:AAAB|AGAP005263-RA	5695	0.480	-0.032	0.000	14	13	0	590
Agam	gnl|WGS:AAAB|AGAP005264-RA	750	0.628	-0.079	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005265-RA	6313	0.469	-0.159	0.741	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005266-RA	750	0.628	-0.074	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005267-RA	1358	0.495	0.000	0.000	2	1	43	687
Agam	gnl|WGS:AAAB|AGAP005268-RA	367	0.493	0.028	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005269-RA	4434	0.541	0.044	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005270-RA	1455	0.478	0.138	0.000	4	3	82	108
Agam	gnl|WGS:AAAB|AGAP005271-RA	1305	0.470	-0.024	0.000	3	2	0	41
Agam	gnl|WGS:AAAB|AGAP005272-RA	1547	0.445	0.015	0.000	4	3	0	413
Agam	gnl|WGS:AAAB|AGAP005273-RA	6596	0.547	-0.069	0.000	4	3	12	570
Agam	gnl|WGS:AAAB|AGAP005274-RA	4197	0.421	-0.002	0.000	3	2	0	70
Agam	gnl|WGS:AAAB|AGAP005275-RA	9734	0.440	0.017	0.000	15	14	988	0
Agam	gnl|WGS:AAAB|AGAP005279-RB	39120	0.423	0.019	0.068	13	12	0	1053
Agam	gnl|WGS:AAAB|AGAP005281-RA	11057	0.438	-0.027	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005282-RA	2106	0.463	0.073	0.000	5	4	329	89
Agam	gnl|WGS:AAAB|AGAP005283-RA	1805	0.495	0.040	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005285-RA	20728	0.502	0.025	0.000	12	11	0	0
Agam	gnl|WGS:AAAB|AGAP005287-RA	5092	0.501	0.016	0.000	6	5	310	112
Agam	gnl|WGS:AAAB|AGAP005288-RA	12872	0.560	0.110	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP005289-RA	635	0.477	0.083	0.000	1	0	0	269
Agam	gnl|WGS:AAAB|AGAP005290-RA	9696	0.521	0.009	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005291-RA	9662	0.548	0.033	0.000	7	6	628	478
Agam	gnl|WGS:AAAB|AGAP005292-RA	14971	0.421	-0.069	0.000	8	7	636	0
Agam	gnl|WGS:AAAB|AGAP005293-RA	4847	0.501	-0.033	0.000	7	6	594	256
Agam	gnl|WGS:AAAB|AGAP005294-RA	2702	0.571	0.041	0.024	3	2	106	0
Agam	gnl|WGS:AAAB|AGAP005295-RA	1307	0.562	0.080	0.000	2	1	0	52
Agam	gnl|WGS:AAAB|AGAP005296-RA	1224	0.497	0.033	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005297-RA	1664	0.534	0.025	0.000	4	3	214	70
Agam	gnl|WGS:AAAB|AGAP005298-RA	1114	0.571	0.031	0.000	3	2	133	0
Agam	gnl|WGS:AAAB|AGAP005299-RA	2712	0.501	0.048	0.000	5	4	213	636
Agam	gnl|WGS:AAAB|AGAP005300-RA	38564	0.451	0.037	0.000	10	9	0	105
Agam	gnl|WGS:AAAB|AGAP005301-RA	7751	0.494	-0.045	0.000	11	10	0	191
Agam	gnl|WGS:AAAB|AGAP005302-RA	2151	0.495	0.090	0.000	5	4	0	575
Agam	gnl|WGS:AAAB|AGAP005303-RA	1195	0.488	0.091	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005304-RA	1569	0.418	0.030	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005305-RA	5487	0.532	0.068	0.000	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP005306-RA	1227	0.625	0.132	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005307-RA	1291	0.455	0.114	0.000	3	2	173	0
Agam	gnl|WGS:AAAB|AGAP005308-RA	1757	0.423	0.078	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP005309-RA	1305	0.441	0.016	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005310-RA	1114	0.525	0.022	0.000	3	2	42	133
Agam	gnl|WGS:AAAB|AGAP005311-RA	13877	0.464	0.042	0.000	5	4	406	0
Agam	gnl|WGS:AAAB|AGAP005312-RA	715	0.441	0.137	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005313-RA	1820	0.426	0.063	0.000	4	3	224	163
Agam	gnl|WGS:AAAB|AGAP005314-RA	741	0.404	0.003	0.000	3	2	78	58
Agam	gnl|WGS:AAAB|AGAP005315-RA	469	0.488	0.074	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005316-RA	1774	0.475	0.141	0.000	4	3	155	526
Agam	gnl|WGS:AAAB|AGAP005317-RA	2224	0.500	0.017	0.000	5	4	472	0
Agam	gnl|WGS:AAAB|AGAP005318-RA	1645	0.541	0.061	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005319-RA	1860	0.561	-0.001	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005320-RA	1570	0.570	0.117	0.000	2	1	81	31
Agam	gnl|WGS:AAAB|AGAP005321-RA	2481	0.580	-0.007	0.000	2	1	140	0
Agam	gnl|WGS:AAAB|AGAP005322-RA	2774	0.621	0.115	0.000	1	0	0	395
Agam	gnl|WGS:AAAB|AGAP005323-RA	15687	0.424	0.054	0.021	5	4	327	0
Agam	gnl|WGS:AAAB|AGAP005324-RB	25363	0.445	0.037	0.000	6	5	0	1972
Agam	gnl|WGS:AAAB|AGAP005325-RA	7222	0.402	0.013	0.000	5	4	190	1165
Agam	gnl|WGS:AAAB|AGAP005326-RA	2791	0.511	0.106	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005327-RA	1091	0.509	0.085	0.000	3	2	131	188
Agam	gnl|WGS:AAAB|AGAP005328-RA	12020	0.397	-0.045	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005329-RA	16778	0.418	-0.037	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP005330-RA	6972	0.542	0.075	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005331-RA	1984	0.484	0.054	0.000	4	3	192	495
Agam	gnl|WGS:AAAB|AGAP005332-RA	38736	0.431	-0.014	0.000	7	6	0	279
Agam	gnl|WGS:AAAB|AGAP005333-RA	5891	0.449	-0.041	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005334-RA	892	0.464	0.024	0.000	3	2	186	38
Agam	gnl|WGS:AAAB|AGAP005335-RA	905	0.439	0.108	0.000	3	2	172	68
Agam	gnl|WGS:AAAB|AGAP005336-RA	2056	0.525	0.005	0.000	3	2	107	243
Agam	gnl|WGS:AAAB|AGAP005337-RA	1422	0.535	0.030	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP005338-RA	756	0.507	0.128	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005339-RA	1502	0.545	0.006	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005340-RA	924	0.492	0.182	0.000	2	1	150	161
Agam	gnl|WGS:AAAB|AGAP005341-RB	13695	0.416	0.019	0.000	9	8	0	35
Agam	gnl|WGS:AAAB|AGAP005342-RA	2703	0.484	0.033	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP005343-RA	3822	0.481	-0.007	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005344-RA	1124	0.499	0.094	0.000	1	0	238	253
Agam	gnl|WGS:AAAB|AGAP005345-RA	2685	0.613	0.034	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP005346-RA	4329	0.408	-0.044	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP005347-RA	1833	0.544	0.079	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP005348-RA	1471	0.447	0.109	0.000	4	3	2	0
Agam	gnl|WGS:AAAB|AGAP005349-RA	2334	0.565	-0.004	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP005350-RA	3598	0.452	-0.070	0.000	5	4	0	0
