hiLocus	iLocus	Species	Protein
HILC-526	NvitILC-02338	Nvit	XP_008215135.1
HILC-527	Amh3ILC-04727	Amh3	XP_026296008.1
HILC-527	BterILC-03179	Bter	XP_003394924.1
HILC-527	CfloILC-26518	Cflo	XP_011267383.1
HILC-527	HsalILC-08968	Hsal	XP_019696654.1
HILC-527	PcanILC-02054	Pcan	XP_014615990.1
HILC-527	PdomILC-03844	Pdom	XP_015172882.1
HILC-527	NvitILC-05675	Nvit	XP_016837916.1
HILC-528	Amh3ILC-00498	Amh3	XP_006563309.1
HILC-528	BterILC-13927	Bter	XP_003402770.2
HILC-528	CfloILC-24536	Cflo	XP_011265968.1
HILC-528	HsalILC-09638	Hsal	XP_011139071.1
HILC-528	PcanILC-06926	Pcan	XP_014604328.1
HILC-528	PdomILC-12905	Pdom	XP_015186767.1
HILC-528	NvitILC-04949	Nvit	XP_001602799.1
HILC-529	Amh3ILC-03672	Amh3	XP_397130.4
HILC-529	BterILC-02308	Bter	XP_003394629.1
HILC-529	CfloILC-14135	Cflo	XP_011257975.1
HILC-529	HsalILC-22049	Hsal	XP_019699893.1
HILC-529	PcanILC-12879	Pcan	XP_014612716.1
HILC-529	PdomILC-13655	Pdom	XP_015187908.1
HILC-529	NvitILC-03441	Nvit	XP_001600821.1
HILC-530	Amh3ILC-13158	Amh3	XP_016771257.2
HILC-530	BterILC-09622	Bter	XP_020721873.1
HILC-530	CfloILC-03340	Cflo	XP_019885423.1
HILC-530	HsalILC-14705	Hsal	XP_011143609.1
HILC-530	PcanILC-11763	Pcan	XP_014611289.1
HILC-530	PdomILC-06924	Pdom	XP_015177802.1
HILC-530	NvitILC-15588	Nvit	XP_016843132.1
HILC-531	Amh3ILC-10480	Amh3	XP_393688.2
HILC-531	BterILC-10359	Bter	XP_003400656.1
HILC-531	CfloILC-05515	Cflo	XP_019882045.1
HILC-531	HsalILC-12561	Hsal	XP_011141648.1
HILC-531	PcanILC-11317	Pcan	XP_014610718.1
HILC-531	PdomILC-09681	Pdom	XP_015182047.1
HILC-531	NvitILC-14659	Nvit	XP_008204468.1
HILC-532	Amh3ILC-10893	Amh3	XP_006557528.1
HILC-532	BterILC-04805	Bter	XP_012165451.1
HILC-532	CfloILC-00972	Cflo	XP_011253139.1
HILC-532	HsalILC-22781	Hsal	XP_019700084.1
HILC-532	PcanILC-12123	Pcan	XP_014611776.1
HILC-532	PdomILC-11296	Pdom	XP_015184436.1
HILC-532	NvitILC-06135	Nvit	XP_008203719.1
HILC-533	Amh3ILC-11821	Amh3	XP_006566682.1
HILC-533	BterILC-07954	Bter	XP_012168562.1
HILC-533	CfloILC-07964	Cflo	XP_011252820.1
HILC-533	HsalILC-22765	Hsal	XP_011150553.1
HILC-533	PcanILC-10534	Pcan	XP_014609719.1
HILC-533	PdomILC-05697	Pdom	XP_015175912.1
HILC-533	NvitILC-05459	Nvit	XP_008204333.1
HILC-534	Amh3ILC-13535	Amh3	XP_396079.3
HILC-534	BterILC-10260	Bter	XP_020722032.1
HILC-534	CfloILC-01054	Cflo	XP_011253844.1
HILC-534	HsalILC-14435	Hsal	XP_011143427.1
HILC-534	PcanILC-10229	Pcan	XP_014609292.1
HILC-534	PdomILC-03871	Pdom	XP_015172807.1
HILC-534	NvitILC-02134	Nvit	XP_008208278.1
HILC-535	Amh3ILC-09535	Amh3	XP_624036.2
HILC-535	BterILC-06256	Bter	XP_003397552.1
HILC-535	CfloILC-09007	Cflo	XP_011253689.1
HILC-535	HsalILC-03426	Hsal	XP_011154193.1
HILC-535	PcanILC-10867	Pcan	XP_014610169.1
HILC-535	PdomILC-13839	Pdom	XP_015188192.1
HILC-535	NvitILC-15455	Nvit	XP_001603565.1
HILC-536	Amh3ILC-05248	Amh3	XP_016767929.1
HILC-536	BterILC-03981	Bter	XP_012163757.1
HILC-536	CfloILC-11360	Cflo	XP_011255550.1
HILC-536	HsalILC-13402	Hsal	XP_019697780.1
HILC-536	PcanILC-00498	Pcan	XP_014601263.1
HILC-536	PdomILC-06149	Pdom	XP_015176940.1
HILC-536	NvitILC-04312	Nvit	XP_016837170.1
HILC-537	Amh3ILC-06706	Amh3	XP_624741.2
HILC-537	BterILC-04251	Bter	XP_012164789.1
HILC-537	CfloILC-25987	Cflo	XP_011267071.1
HILC-537	HsalILC-24343	Hsal	XP_011151654.1
HILC-537	PcanILC-13528	Pcan	XP_014613626.1
HILC-537	PdomILC-13311	Pdom	XP_015187404.1
HILC-537	NvitILC-05392	Nvit	XP_016838127.1
HILC-538	Amh3ILC-08475	Amh3	XP_624872.2
HILC-538	BterILC-14917	Bter	XP_003403063.1
HILC-538	CfloILC-15893	Cflo	XP_011259407.1
HILC-538	HsalILC-16422	Hsal	XP_011145067.1
HILC-538	PcanILC-00186	Pcan	XP_014604987.1
HILC-538	PdomILC-11544	Pdom	XP_015184766.1
HILC-538	NvitILC-01708	Nvit	XP_016845738.1
HILC-539	Amh3ILC-08362	Amh3	XP_001120720.2
HILC-539	BterILC-06065	Bter	XP_003397388.1
HILC-539	CfloILC-15109	Cflo	XP_011258714.1
HILC-539	HsalILC-23203	Hsal	XP_011150813.1
HILC-539	PcanILC-01530	Pcan	XP_014615147.1
HILC-539	PdomILC-13147	Pdom	XP_015187248.1
HILC-539	NvitILC-08418	Nvit	XP_016840022.1
HILC-540	Amh3ILC-03460	Amh3	XP_006559757.1
HILC-540	BterILC-02228	Bter	XP_003394444.1
HILC-540	CfloILC-22297	Cflo	XP_011264117.1
HILC-540	HsalILC-11051	Hsal	XP_011140316.1
HILC-540	PcanILC-04389	Pcan	XP_014600437.1
HILC-540	PdomILC-00850	Pdom	XP_015178281.1
HILC-540	NvitILC-03792	Nvit	XP_008209847.1
HILC-541	Amh3ILC-14815	Amh3	XP_006563521.1
HILC-541	BterILC-11147	Bter	XP_012172242.1
HILC-541	CfloILC-08800	Cflo	XP_019882599.1
HILC-541	HsalILC-01436	Hsal	XP_019697874.1
HILC-541	PcanILC-03790	Pcan	XP_014599441.1
HILC-541	PdomILC-13447	Pdom	XP_015187588.1
HILC-541	NvitILC-11298	Nvit	XP_016841683.1
HILC-542	Amh3ILC-13687	Amh3	XP_391996.4
HILC-542	BterILC-10712	Bter	XP_003400807.1
HILC-542	CfloILC-13181	Cflo	XP_011257277.1
HILC-542	HsalILC-08765	Hsal	XP_011138193.1
HILC-542	PcanILC-01158	Pcan	XP_014611926.1
HILC-542	PdomILC-05633	Pdom	XP_015175959.1
HILC-542	NvitILC-00501	Nvit	XP_008203008.1
HILC-543	Amh3ILC-00210	Amh3	XP_016773304.2
HILC-543	BterILC-08683	Bter	XP_003399304.1
HILC-543	CfloILC-09425	Cflo	XP_011253950.2
HILC-543	HsalILC-17838	Hsal	XP_011146056.1
HILC-543	PcanILC-13039	Pcan	XP_014612965.1
HILC-543	PdomILC-14432	Pdom	XP_015188907.1
HILC-543	NvitILC-08321	Nvit	XP_001602625.1
HILC-544	Amh3ILC-07031	Amh3	XP_006570963.1
HILC-544	BterILC-13052	Bter	XP_020723339.1
HILC-544	CfloILC-01470	Cflo	XP_019883231.1
HILC-544	HsalILC-05983	Hsal	XP_011135882.1
HILC-544	PcanILC-04873	Pcan	XP_014601104.1
HILC-544	PdomILC-09430	Pdom	XP_015181611.1
HILC-544	NvitILC-03794	Nvit	XP_008209848.1
HILC-545	Amh3ILC-07551	Amh3	NP_001128140.1
HILC-545	BterILC-15217	Bter	XP_003403265.1
HILC-545	CfloILC-13648	Cflo	XP_011257645.1
HILC-545	HsalILC-14361	Hsal	XP_011143360.1
HILC-545	PcanILC-04705	Pcan	XP_014601002.1
HILC-545	PdomILC-04741	Pdom	XP_015174393.1
HILC-545	NvitILC-12951	Nvit	NP_001135884.1
HILC-546	Amh3ILC-10196	Amh3	XP_624146.2
HILC-546	BterILC-15453	Bter	XP_012175372.1
HILC-546	CfloILC-15188	Cflo	XP_019883584.1
HILC-546	HsalILC-00793	Hsal	XP_011137478.1
HILC-546	PcanILC-11787	Pcan	XP_014611331.1
HILC-546	PdomILC-06069	Pdom	XP_015176609.1
HILC-546	NvitILC-06279	Nvit	XP_001605480.1
HILC-547	Amh3ILC-11392	Amh3	XP_016770724.1
HILC-547	BterILC-08327	Bter	XP_012169137.1
HILC-547	CfloILC-04500	Cflo	XP_011269705.1
HILC-547	HsalILC-15368	Hsal	XP_011144186.1
HILC-547	PcanILC-07617	Pcan	XP_014605301.1
HILC-547	PdomILC-01415	Pdom	XP_015190080.1
HILC-547	NvitILC-00103	Nvit	XP_001603725.1
HILC-548	Amh3ILC-14449	Amh3	XP_016772111.2
HILC-548	BterILC-13669	Bter	XP_020723458.1
HILC-548	CfloILC-16123	Cflo	XP_011259602.1
HILC-548	HsalILC-02887	Hsal	XP_011153662.1
HILC-548	PcanILC-09477	Pcan	XP_014608171.1
HILC-548	PdomILC-09031	Pdom	XP_015181056.1
HILC-548	NvitILC-12841	Nvit	XP_016842390.1
HILC-549	Amh3ILC-00351	Amh3	XP_623301.2
HILC-549	BterILC-02732	Bter	XP_003394872.1
HILC-549	CfloILC-24673	Cflo	XP_011266122.1
HILC-549	HsalILC-24752	Hsal	XP_011151941.1
HILC-549	PcanILC-00936	Pcan	XP_014609121.1
HILC-549	PdomILC-06750	Pdom	XP_015177477.1
HILC-549	NvitILC-08544	Nvit	XP_016839394.1
HILC-550	Amh3ILC-03818	Amh3	XP_016766866.1
HILC-550	BterILC-02486	Bter	XP_003394719.1
HILC-550	CfloILC-02767	Cflo	XP_011268222.1
HILC-550	HsalILC-00801	Hsal	XP_011137569.1
HILC-550	PcanILC-00238	Pcan	XP_014597925.1
HILC-550	PdomILC-05456	Pdom	XP_015175457.1
HILC-550	NvitILC-23201	Nvit	XP_003424464.1
HILC-551	Amh3ILC-09536	Amh3	XP_006561802.1
HILC-551	BterILC-06255	Bter	XP_003397553.1
HILC-551	CfloILC-08541	Cflo	XP_011253311.1
HILC-551	HsalILC-19421	Hsal	XP_011147587.1
HILC-551	PcanILC-10316	Pcan	XP_014609443.1
HILC-551	PdomILC-01922	Pdom	XP_015190822.1
HILC-551	NvitILC-01922	Nvit	XP_001601024.2
HILC-552	Amh3ILC-03725	Amh3	XP_006564032.3
HILC-552	BterILC-02364	Bter	XP_003394585.1
HILC-552	CfloILC-10151	Cflo	XP_011254572.1
HILC-552	HsalILC-10503	Hsal	XP_011139816.1
HILC-552	PcanILC-02558	Pcan	XP_014616688.1
HILC-552	PdomILC-02420	Pdom	XP_015191648.1
HILC-552	NvitILC-03381	Nvit	XP_016837760.1
HILC-553	Amh3ILC-02969	Amh3	XP_392611.4
HILC-553	BterILC-13777	Bter	XP_003402634.1
HILC-553	CfloILC-04180	Cflo	XP_011269485.1
HILC-553	HsalILC-26164	Hsal	XP_011153078.1
HILC-553	PcanILC-13279	Pcan	XP_014613315.1
HILC-553	PdomILC-11229	Pdom	XP_015184292.1
HILC-553	NvitILC-06927	Nvit	XP_016838921.1
HILC-554	Amh3ILC-03944	Amh3	XP_623919.1
HILC-554	BterILC-02019	Bter	XP_012175893.1
HILC-554	CfloILC-09135	Cflo	XP_011253857.1
HILC-554	HsalILC-08711	Hsal	XP_011138134.1
HILC-554	PcanILC-05880	Pcan	XP_014602608.1
HILC-554	PdomILC-12720	Pdom	XP_015186503.1
HILC-554	NvitILC-04348	Nvit	XP_016837786.1
HILC-555	Amh3ILC-07811	Amh3	XP_006568359.2
HILC-555	BterILC-05521	Bter	XP_020719316.1
HILC-555	CfloILC-26022	Cflo	XP_011267088.1
HILC-555	HsalILC-10414	Hsal	XP_011139711.1
HILC-555	PcanILC-11899	Pcan	XP_014611487.1
HILC-555	PdomILC-09985	Pdom	XP_015182440.1
HILC-555	NvitILC-06972	Nvit	XP_001606787.1
HILC-556	Amh3ILC-00575	Amh3	XP_026299922.1
HILC-556	BterILC-04451	Bter	XP_012165032.1
HILC-556	CfloILC-08932	Cflo	XP_011253624.1
HILC-556	HsalILC-09841	Hsal	XP_011139181.1
HILC-556	PcanILC-11684	Pcan	XP_014611188.1
HILC-556	PdomILC-12315	Pdom	XP_015185893.1
HILC-556	NvitILC-17583	Nvit	XP_008208632.1
HILC-557	Amh3ILC-04925	Amh3	XP_006569443.1
HILC-557	BterILC-13186	Bter	XP_012174185.1
HILC-557	CfloILC-07270	Cflo	XP_011252169.1
HILC-557	HsalILC-20382	Hsal	XP_019699459.1
HILC-557	PcanILC-00201	Pcan	XP_014600386.1
HILC-557	PdomILC-11529	Pdom	XP_015184713.1
HILC-557	NvitILC-05639	Nvit	XP_008204848.1
HILC-558	Amh3ILC-10325	Amh3	XP_392715.4
HILC-558	BterILC-07526	Bter	XP_003398193.1
HILC-558	CfloILC-09004	Cflo	XP_011253685.1
HILC-558	HsalILC-03422	Hsal	XP_011154187.1
HILC-558	PcanILC-08423	Pcan	XP_014606537.1
HILC-558	PdomILC-02664	Pdom	XP_015171043.1
HILC-558	NvitILC-02464	Nvit	XP_001604879.2
HILC-559	Amh3ILC-00018	Amh3	XP_006557452.1
HILC-559	BterILC-04997	Bter	XP_003396608.1
HILC-559	CfloILC-23614	Cflo	XP_011265286.1
HILC-559	HsalILC-18434	Hsal	XP_011146716.1
HILC-559	PcanILC-11648	Pcan	XP_014611096.1
HILC-559	PdomILC-04647	Pdom	XP_015174436.1
HILC-559	NvitILC-19770	Nvit	XP_001600397.1
HILC-560	Amh3ILC-04065	Amh3	XP_016766629.1
HILC-560	BterILC-14225	Bter	XP_012174594.1
HILC-560	CfloILC-13536	Cflo	XP_011257543.1
HILC-560	HsalILC-06242	Hsal	XP_011136093.1
HILC-560	PcanILC-13950	Pcan	XP_014614225.1
HILC-560	PdomILC-12528	Pdom	XP_015186157.1
HILC-560	NvitILC-02914	Nvit	XP_016845507.1
HILC-561	Amh3ILC-14900	Amh3	XP_006563414.1
HILC-561	BterILC-11062	Bter	XP_020722403.1
HILC-561	CfloILC-05385	Cflo	XP_011250755.1
HILC-561	HsalILC-19158	Hsal	XP_019699083.1
HILC-561	PcanILC-02952	Pcan	XP_014597871.1
HILC-561	PdomILC-01224	Pdom	XP_015184032.1
HILC-561	NvitILC-05521	Nvit	NP_001234894.1
HILC-562	Amh3ILC-01914	Amh3	NP_001207415.1
HILC-562	BterILC-00540	Bter	XP_012166492.1
HILC-562	CfloILC-10483	Cflo	XP_011254826.1
HILC-562	HsalILC-04347	Hsal	XP_011155037.1
HILC-562	PcanILC-05838	Pcan	XP_014602574.1
HILC-562	PdomILC-04459	Pdom	XP_015173980.1
HILC-562	NvitILC-20689	Nvit	XP_001603310.1
HILC-563	Amh3ILC-09040	Amh3	XP_396039.6
HILC-563	BterILC-06097	Bter	XP_012167000.1
HILC-563	CfloILC-02813	Cflo	XP_019885364.1
HILC-563	HsalILC-11216	Hsal	XP_011140490.1
HILC-563	PcanILC-01395	Pcan	XP_014615132.1
HILC-563	PdomILC-02161	Pdom	XP_015191343.1
HILC-563	NvitILC-04425	Nvit	XP_008212711.1
HILC-564	Amh3ILC-05252	Amh3	XP_006561130.2
HILC-564	BterILC-03978	Bter	XP_012163761.1
HILC-564	CfloILC-01648	Cflo	XP_011258324.1
HILC-564	HsalILC-13396	Hsal	XP_011142395.1
HILC-564	PcanILC-09550	Pcan	XP_014608300.1
HILC-564	PdomILC-12481	Pdom	XP_015186205.1
HILC-564	NvitILC-17628	Nvit	XP_001601027.2
HILC-565	Amh3ILC-08092	Amh3	XP_006558922.1
HILC-565	BterILC-14881	Bter	XP_012174993.1
HILC-565	CfloILC-12313	Cflo	XP_011256489.1
HILC-565	HsalILC-08420	Hsal	XP_011137858.1
HILC-565	PcanILC-12882	Pcan	XP_014612721.1
HILC-565	PdomILC-06960	Pdom	XP_015177846.1
HILC-565	NvitILC-03185	Nvit	XP_008215938.1
HILC-566	Amh3ILC-03622	Amh3	XP_394417.5
HILC-566	BterILC-01834	Bter	XP_003394253.1
HILC-566	CfloILC-03283	Cflo	XP_011268611.1
HILC-566	HsalILC-07616	Hsal	XP_011137155.1
HILC-566	PcanILC-07106	Pcan	XP_014604629.1
HILC-566	PdomILC-04388	Pdom	XP_015173801.1
HILC-566	NvitILC-03839	Nvit	NP_001127786.1
HILC-567	Amh3ILC-14824	Amh3	XP_003250261.1
HILC-567	BterILC-11143	Bter	XP_012172241.1
HILC-567	CfloILC-09987	Cflo	XP_011254427.1
HILC-567	HsalILC-04409	Hsal	XP_011155079.1
HILC-567	PcanILC-03455	Pcan	XP_014598738.1
HILC-567	PdomILC-09501	Pdom	XP_015181744.1
HILC-567	NvitILC-10419	Nvit	NP_001135968.1
HILC-568	Amh3ILC-14105	Amh3	XP_394025.4
HILC-568	BterILC-10195	Bter	XP_020722091.1
HILC-568	CfloILC-22374	Cflo	XP_011264208.1
HILC-568	HsalILC-14157	Hsal	XP_011143175.1
HILC-568	PcanILC-03505	Pcan	XP_014598960.1
HILC-568	PdomILC-03506	Pdom	XP_015172495.1
HILC-568	NvitILC-23172	Nvit	XP_008216957.1
HILC-569	Amh3ILC-13188	Amh3	XP_016771242.1
HILC-569	BterILC-09646	Bter	XP_020721893.1
HILC-569	CfloILC-21105	Cflo	XP_019884447.1
HILC-569	HsalILC-18908	Hsal	XP_011147115.1
HILC-569	PcanILC-09833	Pcan	XP_014608762.1
HILC-569	PdomILC-06459	Pdom	XP_015177049.1
HILC-569	NvitILC-10114	Nvit	XP_016841111.1
HILC-570	Amh3ILC-02022	Amh3	XP_395972.4
HILC-570	BterILC-12666	Bter	XP_012173769.1
HILC-570	CfloILC-12066	Cflo	XP_011256164.1
HILC-570	HsalILC-16968	Hsal	XP_011145495.1
HILC-570	PcanILC-11985	Pcan	XP_014611567.1
HILC-570	PdomILC-02223	Pdom	XP_015191374.1
HILC-570	NvitILC-16037	Nvit	XP_001602573.1
HILC-571	Amh3ILC-05009	Amh3	XP_006569327.1
HILC-571	BterILC-13175	Bter	XP_012174168.1
HILC-571	CfloILC-07258	Cflo	XP_011252152.1
HILC-571	HsalILC-20368	Hsal	XP_019699452.1
HILC-571	PcanILC-00214	Pcan	XP_014606602.1
HILC-571	PdomILC-05772	Pdom	XP_015176132.1
HILC-571	NvitILC-12384	Nvit	XP_016842187.1
HILC-572	Amh3ILC-02903	Amh3	XP_397517.2
HILC-572	BterILC-13725	Bter	XP_012174309.1
HILC-572	CfloILC-20686	Cflo	XP_011262915.1
HILC-572	HsalILC-19793	Hsal	XP_011147929.1
HILC-572	PcanILC-07690	Pcan	XP_014605401.1
HILC-572	PdomILC-11040	Pdom	XP_015183975.1
HILC-572	NvitILC-13349	Nvit	XP_003425361.1
HILC-573	Amh3ILC-11190	Amh3	XP_006571913.1
HILC-573	BterILC-08074	Bter	XP_012169472.1
HILC-573	CfloILC-17065	Cflo	XP_011260312.1
HILC-573	HsalILC-24281	Hsal	XP_011151603.1
HILC-573	PcanILC-08343	Pcan	XP_014606399.1
HILC-573	PdomILC-01658	Pdom	XP_015190113.1
HILC-573	NvitILC-12861	Nvit	XP_001606888.2
HILC-574	Amh3ILC-09569	Amh3	XP_026298504.1
HILC-574	BterILC-06551	Bter	XP_020720076.1
HILC-574	CfloILC-02264	Cflo	XP_011264082.1
HILC-574	HsalILC-02964	Hsal	XP_019700923.1
HILC-574	PcanILC-01981	Pcan	XP_014615930.1
HILC-574	PdomILC-03773	Pdom	XP_015172642.1
HILC-574	NvitILC-00324	Nvit	XP_016839193.1
HILC-575	Amh3ILC-14645	Amh3	XP_016772038.1
HILC-575	BterILC-11438	Bter	XP_012172546.1
HILC-575	CfloILC-06585	Cflo	XP_011251714.1
HILC-575	HsalILC-24595	Hsal	XP_011151852.1
HILC-575	PcanILC-00395	Pcan	XP_014601090.1
HILC-575	PdomILC-04012	Pdom	XP_015173280.1
HILC-575	NvitILC-24170	Nvit	XP_003428105.1
HILC-576	Amh3ILC-11771	Amh3	XP_006566612.1
HILC-576	BterILC-08755	Bter	XP_003399430.1
HILC-576	CfloILC-07965	Cflo	XP_011252821.1
HILC-576	HsalILC-22764	Hsal	XP_011150551.1
HILC-576	PcanILC-10533	Pcan	XP_014609720.1
HILC-576	PdomILC-05698	Pdom	XP_015175913.1
HILC-576	NvitILC-06035	Nvit	XP_016837235.1
HILC-577	Amh3ILC-07353	Amh3	XP_394701.3
HILC-577	BterILC-05999	Bter	XP_003397371.1
HILC-577	CfloILC-23023	Cflo	XP_011264724.1
HILC-577	HsalILC-03255	Hsal	XP_011154010.1
HILC-577	PcanILC-13349	Pcan	XP_014613388.1
HILC-577	PdomILC-03232	Pdom	XP_015171808.1
HILC-577	NvitILC-02679	Nvit	XP_008215439.1
HILC-578	Amh3ILC-08083	Amh3	XP_006558937.1
HILC-578	BterILC-14892	Bter	XP_003403050.1
HILC-578	CfloILC-16673	Cflo	XP_011259995.1
HILC-578	HsalILC-07951	Hsal	XP_011137454.1
HILC-578	PcanILC-05248	Pcan	XP_014601684.1
HILC-578	PdomILC-05393	Pdom	XP_015175418.1
HILC-578	NvitILC-04983	Nvit	XP_001603556.2
HILC-579	Amh3ILC-07899	Amh3	XP_006569495.1
HILC-579	BterILC-04972	Bter	XP_003396588.1
HILC-579	CfloILC-25212	Cflo	XP_011266495.1
HILC-579	HsalILC-10189	Hsal	XP_011139489.1
HILC-579	PcanILC-06515	Pcan	XP_014603570.1
HILC-579	PdomILC-00458	Pdom	XP_015177312.1
HILC-579	NvitILC-06916	Nvit	XP_016838914.1
HILC-580	Amh3ILC-14804	Amh3	XP_006563505.1
HILC-580	BterILC-11157	Bter	XP_003401085.1
HILC-580	CfloILC-18952	Cflo	XP_011261593.1
HILC-580	HsalILC-13177	Hsal	XP_011142251.1
HILC-580	PcanILC-04229	Pcan	XP_014600231.1
HILC-580	PdomILC-06629	Pdom	XP_015177345.1
HILC-580	NvitILC-08950	Nvit	XP_008211712.1
HILC-581	Amh3ILC-05887	Amh3	XP_026296354.1
HILC-581	BterILC-09016	Bter	XP_020721663.1
HILC-581	CfloILC-00813	Cflo	XP_011252319.1
HILC-581	HsalILC-04283	Hsal	XP_019701243.1
HILC-581	PcanILC-03582	Pcan	XP_014599007.1
HILC-581	PdomILC-14476	Pdom	XP_015188956.1
HILC-581	NvitILC-07310	Nvit	XP_008204505.1
HILC-582	Amh3ILC-14958	Amh3	XP_026301344.1
HILC-582	BterILC-10999	Bter	XP_020722665.1
HILC-582	CfloILC-07579	Cflo	XP_011252456.1
HILC-582	HsalILC-19121	Hsal	XP_011147367.1
HILC-582	PcanILC-05908	Pcan	XP_014602755.1
HILC-582	PdomILC-09145	Pdom	XP_015181297.1
HILC-582	NvitILC-03189	Nvit	XP_016844649.1
HILC-583	Amh3ILC-09792	Amh3	XP_006567507.1
HILC-583	BterILC-06744	Bter	XP_012167556.1
HILC-583	CfloILC-18197	Cflo	XP_019883999.1
HILC-583	HsalILC-07849	Hsal	XP_011137369.1
HILC-583	PcanILC-06233	Pcan	XP_014603124.1
HILC-583	PdomILC-04974	Pdom	XP_015174874.1
HILC-583	NvitILC-19395	Nvit	XP_016844014.1
HILC-584	Amh3ILC-11350	Amh3	XP_006564407.1
HILC-584	BterILC-07994	Bter	XP_012168831.1
HILC-584	CfloILC-18577	Cflo	XP_011261348.1
HILC-584	HsalILC-01771	Hsal	XP_011145080.1
HILC-584	PcanILC-00922	Pcan	XP_014606902.1
HILC-584	PdomILC-03263	Pdom	XP_015171972.1
HILC-584	NvitILC-07039	Nvit	XP_008213701.1
HILC-585	Amh3ILC-04731	Amh3	XP_006567329.1
HILC-585	BterILC-03182	Bter	XP_012163287.1
HILC-585	CfloILC-26514	Cflo	XP_011267378.1
HILC-585	HsalILC-08964	Hsal	XP_011138383.1
HILC-585	PcanILC-02058	Pcan	XP_014615876.1
HILC-585	PdomILC-03841	Pdom	XP_015172878.1
HILC-585	NvitILC-05672	Nvit	XP_008204870.1
HILC-586	Amh3ILC-02973	Amh3	XP_624395.3
HILC-586	BterILC-13780	Bter	XP_012174369.1
HILC-586	CfloILC-02178	Cflo	XP_011263905.1
HILC-586	HsalILC-02103	Hsal	XP_011147114.2
HILC-586	PcanILC-13281	Pcan	XP_014613296.1
HILC-586	PdomILC-11226	Pdom	XP_015184286.1
HILC-586	NvitILC-06293	Nvit	XP_016839350.1
HILC-587	Amh3ILC-08161	Amh3	XP_026298349.1
HILC-587	BterILC-14956	Bter	XP_012175097.1
HILC-587	CfloILC-12800	Cflo	XP_011256996.1
HILC-587	HsalILC-09788	Hsal	XP_011139163.1
HILC-587	PcanILC-06474	Pcan	XP_014603544.1
HILC-587	PdomILC-06402	Pdom	XP_015177109.1
HILC-587	NvitILC-02527	Nvit	XP_016845642.1
HILC-588	Amh3ILC-08481	Amh3	XP_623327.1
HILC-588	BterILC-14923	Bter	XP_003403078.1
HILC-588	CfloILC-01209	Cflo	XP_011254956.1
HILC-588	HsalILC-23267	Hsal	XP_019700157.1
HILC-588	PcanILC-14273	Pcan	XP_014614494.1
HILC-588	PdomILC-14983	Pdom	XP_015189513.1
HILC-588	NvitILC-01707	Nvit	XP_008211015.1
HILC-589	Amh3ILC-09901	Amh3	XP_395752.2
HILC-589	BterILC-02081	Bter	XP_012175824.1
HILC-589	CfloILC-08460	Cflo	XP_011253240.1
HILC-589	HsalILC-03144	Hsal	XP_011153898.1
HILC-589	PcanILC-04900	Pcan	XP_014601232.1
HILC-589	PdomILC-09865	Pdom	XP_015182424.1
HILC-589	NvitILC-12993	Nvit	XP_001607067.1
HILC-590	Amh3ILC-12021	Amh3	XP_393233.2
HILC-590	BterILC-08587	Bter	XP_012169768.1
HILC-590	CfloILC-06532	Cflo	XP_011251671.1
HILC-590	HsalILC-18969	Hsal	XP_011147162.1
HILC-590	PcanILC-12002	Pcan	XP_014611629.1
HILC-590	PdomILC-12983	Pdom	XP_015186868.1
HILC-590	NvitILC-12503	Nvit	XP_001599379.2
HILC-591	Amh3ILC-04229	Amh3	XP_016767453.1
HILC-591	BterILC-02915	Bter	XP_003395102.1
HILC-591	CfloILC-23025	Cflo	XP_011264725.1
HILC-591	HsalILC-03253	Hsal	XP_011154009.1
HILC-591	PcanILC-14214	Pcan	XP_014614441.1
HILC-591	PdomILC-02505	Pdom	XP_015191811.1
HILC-591	NvitILC-09269	Nvit	XP_001603275.1
HILC-592	Amh3ILC-10567	Amh3	XP_006566169.1
HILC-592	BterILC-07053	Bter	XP_012168338.1
HILC-592	CfloILC-22762	Cflo	XP_011264501.1
HILC-592	HsalILC-19476	Hsal	XP_011147664.1
HILC-592	PcanILC-00113	Pcan	XP_014615938.1
HILC-592	PdomILC-07097	Pdom	XP_015178010.1
HILC-592	NvitILC-10633	Nvit	XP_016841510.1
HILC-593	Amh3ILC-11719	Amh3	XP_391863.4
HILC-593	BterILC-08715	Bter	XP_012169591.1
HILC-593	CfloILC-10885	Cflo	XP_011255140.1
HILC-593	HsalILC-00951	Hsal	XP_019696789.1
HILC-593	PcanILC-04309	Pcan	XP_014600328.1
HILC-593	PdomILC-06225	Pdom	XP_015176945.1
HILC-593	NvitILC-03482	Nvit	XP_001601716.1
HILC-594	Amh3ILC-13529	Amh3	XP_006558840.1
HILC-594	BterILC-10254	Bter	XP_012171371.1
HILC-594	CfloILC-07050	Cflo	XP_011251978.1
HILC-594	HsalILC-01017	Hsal	XP_011139460.1
HILC-594	PcanILC-08033	Pcan	XP_014605920.1
HILC-594	PdomILC-09257	Pdom	XP_015181362.1
HILC-594	NvitILC-02146	Nvit	XP_001600980.3
HILC-595	Amh3ILC-04251	Amh3	XP_001122740.5
HILC-595	BterILC-03274	Bter	XP_003394968.1
HILC-595	CfloILC-22573	Cflo	XP_011264390.1
HILC-595	HsalILC-03745	Hsal	XP_011154497.1
HILC-595	PcanILC-12819	Pcan	XP_014612667.1
